id,text,obfuscatedText,mechanism,epsilon
156493,do goldfish grow,128th palmach grown,VickreyCMP,5
1110199,what is wifi vs bluetooth,indian gun 176.85 fwd reutilization,VickreyCMP,5
1063750,why did the us volunterilay enter ww1,adiposity hostages mulligans passers minuto 7/32 treviso,VickreyCMP,5
130510,definition declaratory judgment,horwill monophyletic vasaloppet,VickreyCMP,5
489204,right pelvic pain causes,participle 0-40 satellite islamiya,VickreyCMP,5
573724,what are the social determinants of health,balikatan teton agoa adminstrative nakagawa arann tolle,VickreyCMP,5
1133167,how is the weather in jamaica,judaize 4g ettridge games lute netwatch,VickreyCMP,5
527433,types of dysarthria from cerebral palsy,robots apprehend godwits dormancy qwilleran unreturned,VickreyCMP,5
1037798,who is robert gray,mishtanim merger a330-200s belzec,VickreyCMP,5
915593,what types of food can you cook sous vide,schmieding hh-60 gaizka guofeng netwatch martz 23-person bionic panyarachun,VickreyCMP,5
264014,how long is life cycle of flea,asparagus borkowski landless s.dollars fielder rusafa wedding,VickreyCMP,5
1121402,what can contour plowing reduce,prishtina reprocess circumpolar jodrell boys/girls,VickreyCMP,5
962179,when was the salvation army founded,120-yen stobbe atoll saute unreleased 7w,VickreyCMP,5
1117099,what is a active margin,bbn48 posix llp bodor hyperinflation,VickreyCMP,5
148538,difference between rn and bsn,widowers bushfire &amp; gnathos panico,VickreyCMP,5
451602,medicare's definition of mechanical ventilation,observateur echavez electrophilic petacchi runway,VickreyCMP,5
359349,how to find the midsegment of a trapezoid,ephedra selective roundabout slovenska free-to-play sm-liiga cvp bies,VickreyCMP,5
1115776,what is an aml surveillance analyst,conics steelmaker lingus nodong fernsehen aortic,VickreyCMP,5
1112341,what is the daily life of thai people,wah wrongs duma outspoken vampire custodes stormers gastein,VickreyCMP,5
131843,definition of a sigmet,tropical uzan fatal hushen,VickreyCMP,5
104861,cost of interior concrete flooring,iwo nucleus corolla wheelbases faran,VickreyCMP,5
833860,what is the most popular food in switzerland,everist tinsley prokuplje spreadsheet topic 21.40 kille rotavirus,VickreyCMP,5
207786,how are some sharks warm blooded,"daiei rapprochment muni priest 1,000-member seguso",VickreyCMP,5
1132213,how long to hold bow in yoga,"outkicked sony whales macmillan 500,000-strong sayyid bewilliams",VickreyCMP,5
1114819,what is durable medical equipment consist of,alcohol kroell khanates gastrointestinal yvo rooneys dietrich,VickreyCMP,5
183378,exons definition biology,ahi 99.0 tele,VickreyCMP,5
1106007,define visceral?,posco gliding,VickreyCMP,5
1124210,tracheids are part of _____.,linde ironclads hms bulldozer bulgari,VickreyCMP,5
287683,how many liberty ships were built in brunswick,lavrov instinet lascelles infantry artists honour turkish ordinance,VickreyCMP,5
490595,rsa definition key,constituency torah 2-10-1,VickreyCMP,5
1103812,who formed the commonwealth of independent states,firestone mired perugini malahayati male crime all-filipino,VickreyCMP,5
87181,causes of left ventricular hypertrophy,microblogs encirclement khalq spillovers millstones,VickreyCMP,5
443396,lps laws definition,beatifies sagarin weevil,VickreyCMP,5
87452,causes of military suicide,speed n surprise wildenstein,VickreyCMP,5
855410,what is theraderm used for,saddam coyotes fonua 101.70 naphtha,VickreyCMP,5
1114646,what is famvir prescribed for,chandraswami 1/8 blackbelt http://advisories.nytsyn.com/ language,VickreyCMP,5
19335,anthropological definition of environment,krauer unpredep tarp odd-numbered,VickreyCMP,5
47923,axon terminals or synaptic knob definition,motc linlithgow 11/24 philadelphus 23.65 norceca,VickreyCMP,5
405717,is cdg airport in main paris,vitez 103.9 dahir horsham louis woreda,VickreyCMP,5
182539,example of monotonic function,weld shamanistic 3-77 naval,VickreyCMP,5
1113437,what is physical description of spruce,leonide compensatory lehrman nearest althorp burgeon,VickreyCMP,5
1129237,hydrogen is a liquid below what temperature,jeffords oldham birthstones grozny percentage debehogne diatonic,VickreyCMP,5
146187,difference between a mcdouble and a double cheeseburger,zero modifying science sergeyev drawsko k'iche 7.9-magnitude multicourse,VickreyCMP,5
