id,text,obfuscatedText,mechanism,epsilon
156493,do goldfish grow,do goldfish grow,Mahalanobis,50
1110199,what is wifi vs bluetooth,what is wifi vs bluetooth,Mahalanobis,50
1063750,why did the us volunterilay enter ww1,why did the us delights enter ww1,Mahalanobis,50
130510,definition declaratory judgment,definition declaratory judgment,Mahalanobis,50
489204,right pelvic pain causes,right pelvic pain causes,Mahalanobis,50
573724,what are the social determinants of health,what are the social determinants of health,Mahalanobis,50
1133167,how is the weather in jamaica,how is the weather in jamaica,Mahalanobis,50
527433,types of dysarthria from cerebral palsy,types of dysarthria from cerebral palsy,Mahalanobis,50
1037798,who is robert gray,who is robert gray,Mahalanobis,50
915593,what types of food can you cook sous vide,what types of food can you cook sous vide,Mahalanobis,50
264014,how long is life cycle of flea,how long is life cycle of flea,Mahalanobis,50
1121402,what can contour plowing reduce,what can contour plowing reduce,Mahalanobis,50
962179,when was the salvation army founded,when was the salvation army founded,Mahalanobis,50
1117099,what is a active margin,what is a active margin,Mahalanobis,50
148538,difference between rn and bsn,difference between rn and bsn,Mahalanobis,50
451602,medicare's definition of mechanical ventilation,lenehan definition of mechanical ventilation,Mahalanobis,50
359349,how to find the midsegment of a trapezoid,how to find the immense of a trapezoid,Mahalanobis,50
1115776,what is an aml surveillance analyst,what is an aml surveillance analyst,Mahalanobis,50
1112341,what is the daily life of thai people,what is the daily life of thai people,Mahalanobis,50
131843,definition of a sigmet,definition of a winehouse,Mahalanobis,50
104861,cost of interior concrete flooring,cost of interior concrete flooring,Mahalanobis,50
833860,what is the most popular food in switzerland,what is the most popular food in switzerland,Mahalanobis,50
207786,how are some sharks warm blooded,how are some sharks warm blooded,Mahalanobis,50
1132213,how long to hold bow in yoga,how long to hold bow in yoga,Mahalanobis,50
1114819,what is durable medical equipment consist of,what is durable medical equipment consist of,Mahalanobis,50
183378,exons definition biology,exons definition biology,Mahalanobis,50
1106007,define visceral?,define elliotts,Mahalanobis,50
1124210,tracheids are part of _____.,tracheids are part of 40.72,Mahalanobis,50
287683,how many liberty ships were built in brunswick,how many liberty ships were built in brunswick,Mahalanobis,50
490595,rsa definition key,rsa definition key,Mahalanobis,50
1103812,who formed the commonwealth of independent states,who formed the commonwealth of independent states,Mahalanobis,50
87181,causes of left ventricular hypertrophy,causes of left ventricular hypertrophy,Mahalanobis,50
443396,lps laws definition,lps laws definition,Mahalanobis,50
87452,causes of military suicide,causes of military suicide,Mahalanobis,50
855410,what is theraderm used for,"what is 3,592 used for",Mahalanobis,50
1114646,what is famvir prescribed for,what is famvir prescribed for,Mahalanobis,50
19335,anthropological definition of environment,anthropological definition of environment,Mahalanobis,50
47923,axon terminals or synaptic knob definition,axon terminals or synaptic knob definition,Mahalanobis,50
405717,is cdg airport in main paris,is cdg airport in main paris,Mahalanobis,50
182539,example of monotonic function,example of monotonic function,Mahalanobis,50
1113437,what is physical description of spruce,what is physical description of spruce,Mahalanobis,50
1129237,hydrogen is a liquid below what temperature,hydrogen is a liquid below what temperature,Mahalanobis,50
146187,difference between a mcdouble and a double cheeseburger,difference between a schmitten and a double cheeseburger,Mahalanobis,50
